article_id,disease_label,title,content,location_name,country_code,cases,deaths,is_health_outbreak,url
ART-0229,HIV/AIDS,[Judul Artikel HIV/AIDS #9],[Paragraf / Teks Berita HIV/AIDS #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0230,HIV/AIDS,[Judul Artikel HIV/AIDS #10],[Paragraf / Teks Berita HIV/AIDS #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0231,HIV/AIDS,[Judul Artikel HIV/AIDS #11],[Paragraf / Teks Berita HIV/AIDS #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0232,HIV/AIDS,[Judul Artikel HIV/AIDS #12],[Paragraf / Teks Berita HIV/AIDS #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0233,HIV/AIDS,[Judul Artikel HIV/AIDS #13],[Paragraf / Teks Berita HIV/AIDS #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0234,HIV/AIDS,[Judul Artikel HIV/AIDS #14],[Paragraf / Teks Berita HIV/AIDS #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0235,HIV/AIDS,[Judul Artikel HIV/AIDS #15],[Paragraf / Teks Berita HIV/AIDS #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0236,HIV/AIDS,[Judul Artikel HIV/AIDS #16],[Paragraf / Teks Berita HIV/AIDS #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0237,HIV/AIDS,[Judul Artikel HIV/AIDS #17],[Paragraf / Teks Berita HIV/AIDS #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0238,HIV/AIDS,[Judul Artikel HIV/AIDS #18],[Paragraf / Teks Berita HIV/AIDS #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0239,HIV/AIDS,[Judul Artikel HIV/AIDS #19],[Paragraf / Teks Berita HIV/AIDS #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0240,HIV/AIDS,[Judul Artikel HIV/AIDS #20],[Paragraf / Teks Berita HIV/AIDS #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0241,Lassa fever,[Judul Artikel Lassa fever #1],[Paragraf / Teks Berita Lassa fever #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0242,Lassa fever,[Judul Artikel Lassa fever #2],[Paragraf / Teks Berita Lassa fever #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0243,Lassa fever,[Judul Artikel Lassa fever #3],[Paragraf / Teks Berita Lassa fever #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0244,Lassa fever,[Judul Artikel Lassa fever #4],[Paragraf / Teks Berita Lassa fever #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0245,Lassa fever,[Judul Artikel Lassa fever #5],[Paragraf / Teks Berita Lassa fever #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0246,Lassa fever,[Judul Artikel Lassa fever #6],[Paragraf / Teks Berita Lassa fever #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0247,Lassa fever,[Judul Artikel Lassa fever #7],[Paragraf / Teks Berita Lassa fever #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0248,Lassa fever,[Judul Artikel Lassa fever #8],[Paragraf / Teks Berita Lassa fever #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0249,Lassa fever,[Judul Artikel Lassa fever #9],[Paragraf / Teks Berita Lassa fever #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0250,Lassa fever,[Judul Artikel Lassa fever #10],[Paragraf / Teks Berita Lassa fever #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0251,Lassa fever,[Judul Artikel Lassa fever #11],[Paragraf / Teks Berita Lassa fever #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0252,Lassa fever,[Judul Artikel Lassa fever #12],[Paragraf / Teks Berita Lassa fever #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0253,Lassa fever,[Judul Artikel Lassa fever #13],[Paragraf / Teks Berita Lassa fever #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0254,Lassa fever,[Judul Artikel Lassa fever #14],[Paragraf / Teks Berita Lassa fever #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0255,Lassa fever,[Judul Artikel Lassa fever #15],[Paragraf / Teks Berita Lassa fever #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0256,Lassa fever,[Judul Artikel Lassa fever #16],[Paragraf / Teks Berita Lassa fever #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0257,Lassa fever,[Judul Artikel Lassa fever #17],[Paragraf / Teks Berita Lassa fever #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0258,Lassa fever,[Judul Artikel Lassa fever #18],[Paragraf / Teks Berita Lassa fever #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0259,Lassa fever,[Judul Artikel Lassa fever #19],[Paragraf / Teks Berita Lassa fever #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0260,Lassa fever,[Judul Artikel Lassa fever #20],[Paragraf / Teks Berita Lassa fever #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0261,Leptospirosis,[Judul Artikel Leptospirosis #1],[Paragraf / Teks Berita Leptospirosis #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0262,Leptospirosis,[Judul Artikel Leptospirosis #2],[Paragraf / Teks Berita Leptospirosis #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0263,Leptospirosis,[Judul Artikel Leptospirosis #3],[Paragraf / Teks Berita Leptospirosis #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0264,Leptospirosis,[Judul Artikel Leptospirosis #4],[Paragraf / Teks Berita Leptospirosis #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0265,Leptospirosis,[Judul Artikel Leptospirosis #5],[Paragraf / Teks Berita Leptospirosis #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0266,Leptospirosis,[Judul Artikel Leptospirosis #6],[Paragraf / Teks Berita Leptospirosis #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0267,Leptospirosis,[Judul Artikel Leptospirosis #7],[Paragraf / Teks Berita Leptospirosis #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0268,Leptospirosis,[Judul Artikel Leptospirosis #8],[Paragraf / Teks Berita Leptospirosis #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0269,Leptospirosis,[Judul Artikel Leptospirosis #9],[Paragraf / Teks Berita Leptospirosis #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0270,Leptospirosis,[Judul Artikel Leptospirosis #10],[Paragraf / Teks Berita Leptospirosis #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0271,Leptospirosis,[Judul Artikel Leptospirosis #11],[Paragraf / Teks Berita Leptospirosis #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0272,Leptospirosis,[Judul Artikel Leptospirosis #12],[Paragraf / Teks Berita Leptospirosis #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0273,Leptospirosis,[Judul Artikel Leptospirosis #13],[Paragraf / Teks Berita Leptospirosis #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0274,Leptospirosis,[Judul Artikel Leptospirosis #14],[Paragraf / Teks Berita Leptospirosis #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0275,Leptospirosis,[Judul Artikel Leptospirosis #15],[Paragraf / Teks Berita Leptospirosis #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0276,Leptospirosis,[Judul Artikel Leptospirosis #16],[Paragraf / Teks Berita Leptospirosis #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0277,Leptospirosis,[Judul Artikel Leptospirosis #17],[Paragraf / Teks Berita Leptospirosis #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0278,Leptospirosis,[Judul Artikel Leptospirosis #18],[Paragraf / Teks Berita Leptospirosis #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0279,Leptospirosis,[Judul Artikel Leptospirosis #19],[Paragraf / Teks Berita Leptospirosis #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0280,Leptospirosis,[Judul Artikel Leptospirosis #20],[Paragraf / Teks Berita Leptospirosis #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0281,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #1],[Paragraf / Teks Berita Lymphatic Filariasis #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0282,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #2],[Paragraf / Teks Berita Lymphatic Filariasis #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0283,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #3],[Paragraf / Teks Berita Lymphatic Filariasis #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0284,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #4],[Paragraf / Teks Berita Lymphatic Filariasis #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0285,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #5],[Paragraf / Teks Berita Lymphatic Filariasis #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0286,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #6],[Paragraf / Teks Berita Lymphatic Filariasis #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0287,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #7],[Paragraf / Teks Berita Lymphatic Filariasis #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0288,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #8],[Paragraf / Teks Berita Lymphatic Filariasis #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0289,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #9],[Paragraf / Teks Berita Lymphatic Filariasis #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0290,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #10],[Paragraf / Teks Berita Lymphatic Filariasis #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0291,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #11],[Paragraf / Teks Berita Lymphatic Filariasis #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0292,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #12],[Paragraf / Teks Berita Lymphatic Filariasis #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0293,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #13],[Paragraf / Teks Berita Lymphatic Filariasis #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0294,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #14],[Paragraf / Teks Berita Lymphatic Filariasis #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0295,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #15],[Paragraf / Teks Berita Lymphatic Filariasis #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0296,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #16],[Paragraf / Teks Berita Lymphatic Filariasis #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0297,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #17],[Paragraf / Teks Berita Lymphatic Filariasis #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0298,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #18],[Paragraf / Teks Berita Lymphatic Filariasis #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0299,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #19],[Paragraf / Teks Berita Lymphatic Filariasis #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0300,Lymphatic Filariasis,[Judul Artikel Lymphatic Filariasis #20],[Paragraf / Teks Berita Lymphatic Filariasis #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0301,Malaria,[Judul Artikel Malaria #1],[Paragraf / Teks Berita Malaria #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0302,Malaria,[Judul Artikel Malaria #2],[Paragraf / Teks Berita Malaria #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0303,Malaria,[Judul Artikel Malaria #3],[Paragraf / Teks Berita Malaria #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0304,Malaria,[Judul Artikel Malaria #4],[Paragraf / Teks Berita Malaria #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0305,Malaria,[Judul Artikel Malaria #5],[Paragraf / Teks Berita Malaria #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0306,Malaria,[Judul Artikel Malaria #6],[Paragraf / Teks Berita Malaria #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0307,Malaria,[Judul Artikel Malaria #7],[Paragraf / Teks Berita Malaria #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0308,Malaria,[Judul Artikel Malaria #8],[Paragraf / Teks Berita Malaria #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0309,Malaria,[Judul Artikel Malaria #9],[Paragraf / Teks Berita Malaria #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0310,Malaria,[Judul Artikel Malaria #10],[Paragraf / Teks Berita Malaria #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0311,Malaria,[Judul Artikel Malaria #11],[Paragraf / Teks Berita Malaria #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0312,Malaria,[Judul Artikel Malaria #12],[Paragraf / Teks Berita Malaria #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0313,Malaria,[Judul Artikel Malaria #13],[Paragraf / Teks Berita Malaria #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0314,Malaria,[Judul Artikel Malaria #14],[Paragraf / Teks Berita Malaria #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0315,Malaria,[Judul Artikel Malaria #15],[Paragraf / Teks Berita Malaria #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0316,Malaria,[Judul Artikel Malaria #16],[Paragraf / Teks Berita Malaria #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0317,Malaria,[Judul Artikel Malaria #17],[Paragraf / Teks Berita Malaria #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0318,Malaria,[Judul Artikel Malaria #18],[Paragraf / Teks Berita Malaria #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0319,Malaria,[Judul Artikel Malaria #19],[Paragraf / Teks Berita Malaria #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0320,Malaria,[Judul Artikel Malaria #20],[Paragraf / Teks Berita Malaria #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0321,Marburg,[Judul Artikel Marburg #1],[Paragraf / Teks Berita Marburg #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0322,Marburg,[Judul Artikel Marburg #2],[Paragraf / Teks Berita Marburg #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0323,Marburg,[Judul Artikel Marburg #3],[Paragraf / Teks Berita Marburg #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0324,Marburg,[Judul Artikel Marburg #4],[Paragraf / Teks Berita Marburg #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0325,Marburg,[Judul Artikel Marburg #5],[Paragraf / Teks Berita Marburg #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0326,Marburg,[Judul Artikel Marburg #6],[Paragraf / Teks Berita Marburg #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0327,Marburg,[Judul Artikel Marburg #7],[Paragraf / Teks Berita Marburg #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0328,Marburg,[Judul Artikel Marburg #8],[Paragraf / Teks Berita Marburg #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0329,Marburg,[Judul Artikel Marburg #9],[Paragraf / Teks Berita Marburg #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0330,Marburg,[Judul Artikel Marburg #10],[Paragraf / Teks Berita Marburg #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0331,Marburg,[Judul Artikel Marburg #11],[Paragraf / Teks Berita Marburg #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0332,Marburg,[Judul Artikel Marburg #12],[Paragraf / Teks Berita Marburg #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0333,Marburg,[Judul Artikel Marburg #13],[Paragraf / Teks Berita Marburg #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0334,Marburg,[Judul Artikel Marburg #14],[Paragraf / Teks Berita Marburg #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0335,Marburg,[Judul Artikel Marburg #15],[Paragraf / Teks Berita Marburg #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0336,Marburg,[Judul Artikel Marburg #16],[Paragraf / Teks Berita Marburg #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0337,Marburg,[Judul Artikel Marburg #17],[Paragraf / Teks Berita Marburg #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0338,Marburg,[Judul Artikel Marburg #18],[Paragraf / Teks Berita Marburg #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0339,Marburg,[Judul Artikel Marburg #19],[Paragraf / Teks Berita Marburg #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0340,Marburg,[Judul Artikel Marburg #20],[Paragraf / Teks Berita Marburg #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0341,Measles,[Judul Artikel Measles #1],[Paragraf / Teks Berita Measles #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0342,Measles,[Judul Artikel Measles #2],[Paragraf / Teks Berita Measles #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0343,Measles,[Judul Artikel Measles #3],[Paragraf / Teks Berita Measles #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0344,Measles,[Judul Artikel Measles #4],[Paragraf / Teks Berita Measles #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0345,Measles,[Judul Artikel Measles #5],[Paragraf / Teks Berita Measles #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0346,Measles,[Judul Artikel Measles #6],[Paragraf / Teks Berita Measles #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0347,Measles,[Judul Artikel Measles #7],[Paragraf / Teks Berita Measles #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0348,Measles,[Judul Artikel Measles #8],[Paragraf / Teks Berita Measles #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0349,Measles,[Judul Artikel Measles #9],[Paragraf / Teks Berita Measles #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0350,Measles,[Judul Artikel Measles #10],[Paragraf / Teks Berita Measles #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0351,Measles,[Judul Artikel Measles #11],[Paragraf / Teks Berita Measles #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0352,Measles,[Judul Artikel Measles #12],[Paragraf / Teks Berita Measles #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0353,Measles,[Judul Artikel Measles #13],[Paragraf / Teks Berita Measles #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0354,Measles,[Judul Artikel Measles #14],[Paragraf / Teks Berita Measles #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0355,Measles,[Judul Artikel Measles #15],[Paragraf / Teks Berita Measles #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0356,Measles,[Judul Artikel Measles #16],[Paragraf / Teks Berita Measles #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0357,Measles,[Judul Artikel Measles #17],[Paragraf / Teks Berita Measles #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
