article_id,disease_label,title,content,location_name,country_code,cases,deaths,is_health_outbreak,url
ART-0027,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #7],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0028,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #8],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0029,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #9],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0030,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #10],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0031,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #11],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0032,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #12],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0033,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #13],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0034,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #14],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0035,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #15],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0036,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #16],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0037,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #17],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0038,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #18],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0039,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #19],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0040,Avian Influenza (Bird Flu),[Judul Artikel Avian Influenza (Bird Flu) #20],[Paragraf / Teks Berita Avian Influenza (Bird Flu) #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0041,Chikungunya,[Judul Artikel Chikungunya #1],[Paragraf / Teks Berita Chikungunya #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0042,Chikungunya,[Judul Artikel Chikungunya #2],[Paragraf / Teks Berita Chikungunya #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0043,Chikungunya,[Judul Artikel Chikungunya #3],[Paragraf / Teks Berita Chikungunya #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0044,Chikungunya,[Judul Artikel Chikungunya #4],[Paragraf / Teks Berita Chikungunya #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0045,Chikungunya,[Judul Artikel Chikungunya #5],[Paragraf / Teks Berita Chikungunya #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0046,Chikungunya,[Judul Artikel Chikungunya #6],[Paragraf / Teks Berita Chikungunya #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0047,Chikungunya,[Judul Artikel Chikungunya #7],[Paragraf / Teks Berita Chikungunya #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0048,Chikungunya,[Judul Artikel Chikungunya #8],[Paragraf / Teks Berita Chikungunya #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0049,Chikungunya,[Judul Artikel Chikungunya #9],[Paragraf / Teks Berita Chikungunya #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0050,Chikungunya,[Judul Artikel Chikungunya #10],[Paragraf / Teks Berita Chikungunya #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0051,Chikungunya,[Judul Artikel Chikungunya #11],[Paragraf / Teks Berita Chikungunya #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0052,Chikungunya,[Judul Artikel Chikungunya #12],[Paragraf / Teks Berita Chikungunya #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0053,Chikungunya,[Judul Artikel Chikungunya #13],[Paragraf / Teks Berita Chikungunya #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0054,Chikungunya,[Judul Artikel Chikungunya #14],[Paragraf / Teks Berita Chikungunya #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0055,Chikungunya,[Judul Artikel Chikungunya #15],[Paragraf / Teks Berita Chikungunya #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0056,Chikungunya,[Judul Artikel Chikungunya #16],[Paragraf / Teks Berita Chikungunya #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0057,Chikungunya,[Judul Artikel Chikungunya #17],[Paragraf / Teks Berita Chikungunya #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0058,Chikungunya,[Judul Artikel Chikungunya #18],[Paragraf / Teks Berita Chikungunya #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0059,Chikungunya,[Judul Artikel Chikungunya #19],[Paragraf / Teks Berita Chikungunya #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0060,Chikungunya,[Judul Artikel Chikungunya #20],[Paragraf / Teks Berita Chikungunya #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0061,COVID-19,[Judul Artikel COVID-19 #1],[Paragraf / Teks Berita COVID-19 #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0062,COVID-19,[Judul Artikel COVID-19 #2],[Paragraf / Teks Berita COVID-19 #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0063,COVID-19,[Judul Artikel COVID-19 #3],[Paragraf / Teks Berita COVID-19 #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0064,COVID-19,[Judul Artikel COVID-19 #4],[Paragraf / Teks Berita COVID-19 #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0065,COVID-19,[Judul Artikel COVID-19 #5],[Paragraf / Teks Berita COVID-19 #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0066,COVID-19,[Judul Artikel COVID-19 #6],[Paragraf / Teks Berita COVID-19 #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0067,COVID-19,[Judul Artikel COVID-19 #7],[Paragraf / Teks Berita COVID-19 #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0068,COVID-19,[Judul Artikel COVID-19 #8],[Paragraf / Teks Berita COVID-19 #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0069,COVID-19,[Judul Artikel COVID-19 #9],[Paragraf / Teks Berita COVID-19 #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0070,COVID-19,[Judul Artikel COVID-19 #10],[Paragraf / Teks Berita COVID-19 #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0071,COVID-19,[Judul Artikel COVID-19 #11],[Paragraf / Teks Berita COVID-19 #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0072,COVID-19,[Judul Artikel COVID-19 #12],[Paragraf / Teks Berita COVID-19 #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0073,COVID-19,[Judul Artikel COVID-19 #13],[Paragraf / Teks Berita COVID-19 #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0074,COVID-19,[Judul Artikel COVID-19 #14],[Paragraf / Teks Berita COVID-19 #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0075,COVID-19,[Judul Artikel COVID-19 #15],[Paragraf / Teks Berita COVID-19 #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0076,COVID-19,[Judul Artikel COVID-19 #16],[Paragraf / Teks Berita COVID-19 #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0077,COVID-19,[Judul Artikel COVID-19 #17],[Paragraf / Teks Berita COVID-19 #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0078,COVID-19,[Judul Artikel COVID-19 #18],[Paragraf / Teks Berita COVID-19 #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0079,COVID-19,[Judul Artikel COVID-19 #19],[Paragraf / Teks Berita COVID-19 #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0080,COVID-19,[Judul Artikel COVID-19 #20],[Paragraf / Teks Berita COVID-19 #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0081,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #1],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0082,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #2],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0083,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #3],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0084,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #4],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0085,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #5],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0086,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #6],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0087,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #7],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0088,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #8],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0089,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #9],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0090,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #10],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0091,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #11],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0092,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #12],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0093,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #13],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0094,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #14],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0095,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #15],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0096,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #16],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0097,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #17],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0098,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #18],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0099,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #19],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0100,Crimean-Congo Hemorrhagic Fever,[Judul Artikel Crimean-Congo Hemorrhagic Fever #20],[Paragraf / Teks Berita Crimean-Congo Hemorrhagic Fever #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0101,Dengue,[Judul Artikel Dengue #1],[Paragraf / Teks Berita Dengue #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0102,Dengue,[Judul Artikel Dengue #2],[Paragraf / Teks Berita Dengue #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0103,Dengue,[Judul Artikel Dengue #3],[Paragraf / Teks Berita Dengue #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0104,Dengue,[Judul Artikel Dengue #4],[Paragraf / Teks Berita Dengue #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0105,Dengue,[Judul Artikel Dengue #5],[Paragraf / Teks Berita Dengue #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0106,Dengue,[Judul Artikel Dengue #6],[Paragraf / Teks Berita Dengue #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0107,Dengue,[Judul Artikel Dengue #7],[Paragraf / Teks Berita Dengue #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0108,Dengue,[Judul Artikel Dengue #8],[Paragraf / Teks Berita Dengue #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0109,Dengue,[Judul Artikel Dengue #9],[Paragraf / Teks Berita Dengue #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0110,Dengue,[Judul Artikel Dengue #10],[Paragraf / Teks Berita Dengue #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0111,Dengue,[Judul Artikel Dengue #11],[Paragraf / Teks Berita Dengue #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0112,Dengue,[Judul Artikel Dengue #12],[Paragraf / Teks Berita Dengue #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0113,Dengue,[Judul Artikel Dengue #13],[Paragraf / Teks Berita Dengue #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0114,Dengue,[Judul Artikel Dengue #14],[Paragraf / Teks Berita Dengue #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0115,Dengue,[Judul Artikel Dengue #15],[Paragraf / Teks Berita Dengue #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0116,Dengue,[Judul Artikel Dengue #16],[Paragraf / Teks Berita Dengue #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0117,Dengue,[Judul Artikel Dengue #17],[Paragraf / Teks Berita Dengue #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0118,Dengue,[Judul Artikel Dengue #18],[Paragraf / Teks Berita Dengue #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0119,Dengue,[Judul Artikel Dengue #19],[Paragraf / Teks Berita Dengue #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0120,Dengue,[Judul Artikel Dengue #20],[Paragraf / Teks Berita Dengue #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0121,Diphtheria,[Judul Artikel Diphtheria #1],[Paragraf / Teks Berita Diphtheria #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0122,Diphtheria,[Judul Artikel Diphtheria #2],[Paragraf / Teks Berita Diphtheria #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0123,Diphtheria,[Judul Artikel Diphtheria #3],[Paragraf / Teks Berita Diphtheria #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0124,Diphtheria,[Judul Artikel Diphtheria #4],[Paragraf / Teks Berita Diphtheria #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0125,Diphtheria,[Judul Artikel Diphtheria #5],[Paragraf / Teks Berita Diphtheria #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0126,Diphtheria,[Judul Artikel Diphtheria #6],[Paragraf / Teks Berita Diphtheria #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0127,Diphtheria,[Judul Artikel Diphtheria #7],[Paragraf / Teks Berita Diphtheria #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0128,Diphtheria,[Judul Artikel Diphtheria #8],[Paragraf / Teks Berita Diphtheria #8],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0129,Diphtheria,[Judul Artikel Diphtheria #9],[Paragraf / Teks Berita Diphtheria #9],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0130,Diphtheria,[Judul Artikel Diphtheria #10],[Paragraf / Teks Berita Diphtheria #10],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0131,Diphtheria,[Judul Artikel Diphtheria #11],[Paragraf / Teks Berita Diphtheria #11],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0132,Diphtheria,[Judul Artikel Diphtheria #12],[Paragraf / Teks Berita Diphtheria #12],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0133,Diphtheria,[Judul Artikel Diphtheria #13],[Paragraf / Teks Berita Diphtheria #13],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0134,Diphtheria,[Judul Artikel Diphtheria #14],[Paragraf / Teks Berita Diphtheria #14],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0135,Diphtheria,[Judul Artikel Diphtheria #15],[Paragraf / Teks Berita Diphtheria #15],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0136,Diphtheria,[Judul Artikel Diphtheria #16],[Paragraf / Teks Berita Diphtheria #16],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0137,Diphtheria,[Judul Artikel Diphtheria #17],[Paragraf / Teks Berita Diphtheria #17],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0138,Diphtheria,[Judul Artikel Diphtheria #18],[Paragraf / Teks Berita Diphtheria #18],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0139,Diphtheria,[Judul Artikel Diphtheria #19],[Paragraf / Teks Berita Diphtheria #19],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0140,Diphtheria,[Judul Artikel Diphtheria #20],[Paragraf / Teks Berita Diphtheria #20],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0141,Ebola,[Judul Artikel Ebola #1],[Paragraf / Teks Berita Ebola #1],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0142,Ebola,[Judul Artikel Ebola #2],[Paragraf / Teks Berita Ebola #2],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0143,Ebola,[Judul Artikel Ebola #3],[Paragraf / Teks Berita Ebola #3],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0144,Ebola,[Judul Artikel Ebola #4],[Paragraf / Teks Berita Ebola #4],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0145,Ebola,[Judul Artikel Ebola #5],[Paragraf / Teks Berita Ebola #5],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0146,Ebola,[Judul Artikel Ebola #6],[Paragraf / Teks Berita Ebola #6],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
ART-0147,Ebola,[Judul Artikel Ebola #7],[Paragraf / Teks Berita Ebola #7],[Nama Kota/Kab/Provinsi],IDN,0,0,TRUE,https://...
